Cindfam,Cindoff,Cindon,Cinsfam,Cinsoff,Cinson,Cotsfam,Cotsoff,Cotson,Grcohrt,Number of Records,Pgrcohrt,Ret Nmf,Ret Pcf,Rrftcta,Rrftct,Rrftex,Stufacr,Ugentern,Unitid (Ef2013D),Unitid
12358,25999,,12358,25999,,12358,25999,,,1,,2,100,2,2,0,10,,446349,446349
27452,36219,,27452,36219,,27452,36219,,25,1,37,22,71,31,31,0,6,68,446385,446385
8953,19825,,8953,19825,,8953,19825,,1,1,8,1,100,1,1,0,3,12,446394,446394
21802,30643,,21802,30643,,21802,30643,,,1,,9,47,19,19,0,2,,446446,446446
10586,11541,,10586,11541,,10586,11541,,,1,,11,85,13,13,0,9,,446516,446516
25382,40382,,25382,40382,,25382,40382,,42,1,72,27,75,36,36,0,9,58,446525,446525
,,,,,,,,,,1,,0,,0,0,0,15,,446561,446561
19642,25786,,19642,25786,,19642,25786,,5,1,71,8,100,8,8,0,12,7,446598,446598
15600,17600,18200,15600,17600,18200,15600,17600,18200,305,1,64,215,95,227,227,0,12,476,446604,446604
27300,36450,37800,27300,36450,37800,27300,36450,37800,107,1,87,84,63,133,133,0,12,123,446640,446640
27075,30579,31998,27075,30579,31998,27075,30579,31998,202,1,56,38,53,72,72,0,20,363,446668,446668
22891,29419,,22891,29419,,22891,29419,,,1,,3,100,3,3,0,9,,446677,446677
17070,23300,,17070,23300,,17070,23300,,,1,,3,60,5,5,0,3,,446729,446729
18078,24308,,18078,24308,,18078,24308,,,1,,12,44,27,27,0,14,,446738,446738
18007,24237,,18007,24237,,18007,24237,,,1,,17,44,39,39,0,17,,446747,446747
17052,23282,,17052,23282,,17052,23282,,,1,,11,31,35,35,0,12,,446756,446756
17035,23265,,17035,23265,,17035,23265,,,1,,5,28,18,18,0,6,,446765,446765
8720,15920,,8720,15920,,11216,18416,,331,1,19,159,57,279,279,0,24,1783,446774,446774
18552,25296,,18552,25296,,18552,25296,,29,1,30,19,46,41,41,0,16,96,446792,446792
18702,26318,,18702,26318,,18702,26318,,35,1,34,7,54,13,13,0,19,103,446808,446808
16386,22287,,16386,22287,,16386,22287,,,1,,102,74,137,137,0,37,,446835,446835
16265,22166,,16265,22166,,16265,22166,,,1,,98,72,136,136,0,41,,446844,446844
17128,34968,,17128,34968,,17128,34968,,,1,,101,75,134,134,0,20,,446853,446853
16508,24594,,16508,24594,,16508,24594,,94,1,42,51,67,76,76,0,18,223,446880,446880
22431,29926,,22431,29926,,22431,29926,,55,1,77,0,,0,0,0,19,71,446899,446899
22431,29926,,22431,29926,,22431,29926,,16,1,64,0,0,1,1,0,24,25,446905,446905
22431,29926,,22431,29926,,22431,29926,,74,1,84,0,,0,0,0,22,88,446914,446914
22431,29926,,22431,29926,,22431,29926,,68,1,76,0,,0,0,0,16,90,446923,446923
16676,22580,,16676,22580,,16676,22580,,1,1,1,0,,0,0,0,7,150,447050,447050
28005,33612,,28005,33612,,28005,33612,,44,1,81,12,44,27,27,0,18,54,447069,447069
18143,25757,,18143,25757,,18143,25757,,,1,,0,,0,0,0,20,,447236,447236
24561,31926,,24561,31926,,24561,31926,,80,1,100,0,,0,0,0,13,80,447263,447263
22479,28383,,22479,28383,,22479,28383,,9,1,9,11,61,18,18,0,17,102,447272,447272
23679,27175,,23679,27175,,23679,27175,,115,1,44,1,50,2,2,0,8,264,447290,447290
18853,27536,,18853,27536,,18853,27536,,,1,,15,63,24,24,0,19,,447351,447351
25533,28183,,25533,28183,,25533,28183,,,1,,1,100,1,1,0,13,,447360,447360
22795,29148,,22795,29148,,22795,29148,,47,1,48,4,100,4,4,0,12,97,447421,447421
24699,35787,,24699,35787,,24699,35787,,,1,,31,84,37,37,0,12,,447458,447458
24084,29691,,24084,29691,,24084,29691,,8,1,40,0,,0,0,0,6,20,447476,447476
7100,11166,,7100,11166,,11312,15378,,575,1,64,188,40,474,476,2,20,897,447582,447582
,,,,,,,,,,1,,158,83,191,191,0,14,,447591,447591
19332,25685,,19332,25685,,19332,25685,,23,1,18,28,82,34,34,0,12,128,447625,447625
17639,23869,,17639,23869,,17639,23869,,,1,,9,36,25,25,0,11,,447652,447652
18150,24380,,18150,24380,,18150,24380,,,1,,2,33,6,6,0,6,,447661,447661
22302,27450,,22302,27450,,22302,27450,,21,1,30,3,38,8,8,0,11,70,447670,447670
10916,22366,21686,10916,22366,21686,20374,31824,31144,1752,1,55,1238,63,1960,1960,0,19,3212,447689,447689
72400,80200,,72400,80200,,72400,80200,,5,1,100,12,86,14,14,0,3,5,447847,447847
18944,26567,,18944,26567,,18944,26567,,62,1,25,32,70,46,46,0,14,250,447935,447935
11407,31107,18507,11407,31107,18507,11407,31107,18507,64,1,69,46,53,86,89,3,12,93,447953,447953
11315,19715,,11315,19715,,11315,19715,,,1,,0,,0,0,0,14,,448284,448284
13074,23120,,13074,23120,,13074,23120,,,1,,1,100,1,1,0,28,,448309,448309
24508,28012,29086,24508,28012,29086,24508,28012,29086,173,1,51,20,45,44,44,0,15,338,448345,448345
23775,32458,,23775,32458,,23775,32458,,,1,,0,,0,0,0,15,,448372,448372
22431,29926,,22431,29926,,22431,29926,,41,1,76,0,,0,0,0,20,54,448442,448442
22431,29926,,22431,29926,,22431,29926,,48,1,75,0,,0,0,0,22,64,448451,448451
22431,29926,,22431,29926,,22431,29926,,32,1,91,19,79,24,24,0,18,35,448460,448460
22431,29926,,22431,29926,,22431,29926,,59,1,62,0,,0,0,0,25,95,448479,448479
22431,29926,,22431,29926,,22431,29926,,44,1,73,0,,0,0,0,11,60,448488,448488
22431,29926,,22431,29926,,22431,29926,,35,1,80,0,,0,0,0,11,44,448497,448497
22431,29926,,22431,29926,,22431,29926,,38,1,73,0,,0,0,0,15,52,448503,448503
22431,29926,,22431,29926,,22431,29926,,40,1,55,0,,0,0,0,14,73,448512,448512
17070,23300,,17070,23300,,17070,23300,,,1,,0,0,1,1,0,4,,448521,448521
17061,23291,,17061,23291,,17061,23291,,,1,,27,40,67,67,0,16,,448567,448567
29251,35893,36022,29251,35893,36022,29251,35893,36022,357,1,50,116,73,159,159,0,24,718,448576,448576
15462,20970,,15462,20970,,15462,20970,,3,1,3,2,33,6,6,0,10,109,448585,448585
7311,18156,,7311,18156,,14931,25776,,394,1,25,238,72,332,332,0,32,1580,448594,448594
19371,27858,,19371,27858,,19371,27858,,24,1,34,12,71,17,17,0,13,71,448600,448600
28049,33656,,28049,33656,,28049,33656,,18,1,78,11,52,21,21,0,21,23,448628,448628
19005,25949,,19005,25949,,19005,25949,,111,1,59,60,58,103,103,0,13,188,448664,448664
16767,24390,,16767,24390,,16767,24390,,60,1,11,3,60,5,5,0,16,528,448673,448673
21935,25063,,21935,25063,,21935,25063,,9,1,19,0,0,2,2,0,7,47,448734,448734
23563,30379,,23563,30379,,23563,30379,,,1,,0,0,2,2,0,9,,448752,448752
23563,30379,,23563,30379,,23563,30379,,,1,,18,53,34,34,0,23,,448761,448761
17070,23300,,17070,23300,,17070,23300,,,1,,4,100,4,4,0,4,,448822,448822
17070,23300,,17070,23300,,17070,23300,,,1,,5,33,15,15,0,4,,448831,448831
10920,20170,20170,10920,20170,20170,21836,31086,31086,518,1,44,381,60,636,636,0,22,1187,448840,448840
23674,29812,,23674,29812,,23674,29812,,61,1,84,48,79,61,61,0,11,73,448859,448859
15287,24075,25521,15287,24075,25521,29080,37868,39314,1069,1,46,766,84,911,921,10,24,2309,448886,448886
27280,30784,33388,27280,30784,33388,27280,30784,33388,293,1,63,63,41,152,152,0,18,465,449010,449010
21147,32064,,21147,32064,,21147,32064,,18,1,4,3,43,7,7,0,14,445,449038,449038
25440,37740,,25440,37740,,25440,37740,,,1,,70,81,86,86,0,15,,449083,449083
20205,31285,,20205,31285,,20205,31285,,,1,,281,93,302,302,0,7,,449092,449092
18714,25658,,18714,25658,,18714,25658,,41,1,30,27,56,48,48,0,18,138,449117,449117
20049,27023,,20049,27023,,20049,27023,,34,1,47,25,54,46,46,0,14,73,449126,449126
11160,15892,,11160,15892,,11160,15892,,,1,,85,68,125,125,0,20,,449135,449135
11160,15892,,11160,15892,,11160,15892,,,1,,84,69,122,122,0,15,,449144,449144
11160,15892,,11160,15892,,11160,15892,,,1,,50,76,66,68,2,17,,449153,449153
,,,,,,,,,,1,,169,82,206,206,0,16,,449250,449250
24084,29691,,24084,29691,,24084,29691,,2,1,22,0,,0,0,0,6,9,449302,449302
8320,14400,,8320,14400,,8320,14400,,,1,,187,84,223,224,1,21,,449339,449339
7510,13300,,7510,13300,,7510,13300,,1,1,3,1,100,1,1,0,5,29,449348,449348
31965,43125,,31965,43125,,31965,43125,,,1,,4,100,4,4,0,3,,449384,449384
,,,,,,,,,,1,,82,80,102,102,0,17,,449506,449506
22235,26890,,22235,26890,,22235,26890,,36,1,19,38,83,46,46,0,24,189,449524,449524
20551,30319,,20551,30319,,20551,30319,,,1,,15,65,23,23,0,16,,449612,449612
,,15000,,,15000,,,15000,29,1,91,25,89,28,28,0,16,32,449658,449658
,,,,,,,,,,1,,10,71,14,14,0,6,,449667,449667
9875,17975,,9875,17975,,9875,17975,,,1,,69,63,110,110,0,15,,449685,449685
21400,31400,,21400,31400,,21400,31400,,,1,,161,81,199,199,0,27,,449700,449700
,,,,,,,,,,1,,3,75,4,4,0,20,,449728,449728
22400,22950,32600,22400,22950,32600,22400,22950,32600,31,1,65,17,71,24,24,0,10,48,449764,449764
,,,,,,,,,,1,,19,63,30,30,0,10,,449861,449861
16424,27532,21640,16424,27532,21640,16424,27532,21640,17,1,28,20,80,25,25,0,8,61,449870,449870
26043,29550,,26043,29550,,26043,29550,,12,1,5,8,80,10,10,0,9,223,449898,449898
20229,27173,,20229,27173,,20229,27173,,65,1,70,42,61,69,69,0,18,93,450003,450003
20455,29207,,20455,29207,,20455,29207,,,1,,25,23,110,111,1,8,,450021,450021
24580,28084,29698,24580,28084,29698,24580,28084,29698,69,1,43,17,63,27,27,0,18,162,450049,450049
17863,26697,,17863,26697,,17863,26697,,,1,,73,56,131,131,0,33,,450058,450058
25343,32915,,25343,32915,,25343,32915,,,1,,39,61,64,64,0,20,,450067,450067
27280,30784,33793,27280,30784,33793,27280,30784,33793,163,1,62,49,53,92,92,0,18,265,450085,450085
29251,35893,32860,29251,35893,32860,29251,35893,32860,139,1,34,45,45,101,101,0,19,413,450094,450094
19532,28174,,19532,28174,,19532,28174,,,1,,73,79,92,92,0,13,,450119,450119
19617,28259,,19617,28259,,19617,28259,,41,1,69,121,85,142,142,0,17,59,450128,450128
,,,,,,,,,,1,,2,100,2,2,0,18,,450146,450146
19449,34749,,19449,34749,,19449,34749,,,1,,74,81,91,91,0,18,,450155,450155
15451,22975,,15451,22975,,15451,22975,,182,1,78,57,63,90,93,3,10,234,450191,450191
22431,29926,,22431,29926,,22431,29926,,21,1,68,0,,0,0,0,13,31,450207,450207
22431,29926,,22431,29926,,22431,29926,,140,1,86,0,,0,0,0,24,162,450216,450216
22431,29926,,22431,29926,,22431,29926,,72,1,81,0,,0,0,0,28,89,450225,450225
22431,29926,,22431,29926,,22431,29926,,24,1,56,0,,0,0,0,14,43,450234,450234
22431,29926,,22431,29926,,22431,29926,,43,1,88,1,100,1,1,0,25,49,450243,450243
22431,29926,,22431,29926,,22431,29926,,134,1,86,0,,0,0,0,23,155,450252,450252
22431,29926,,22431,29926,,22431,29926,,51,1,91,0,,0,0,0,15,56,450261,450261
22431,29926,,22431,29926,,22431,29926,,35,1,83,0,,0,0,0,15,42,450270,450270
19399,25273,,19399,25273,,19399,25273,,161,1,75,23,40,57,57,0,12,215,450289,450289
21147,32064,,21147,32064,,21147,32064,,1,1,2,0,,0,0,0,18,54,450298,450298
21147,32064,,21147,32064,,21147,32064,,4,1,3,1,100,1,1,0,22,130,450377,450377
21762,26910,,21762,26910,,21762,26910,,16,1,41,0,,0,0,0,9,39,450429,450429
19060,26676,,19060,26676,,19060,26676,,12,1,34,5,63,8,8,0,9,35,450447,450447
18150,24380,,18150,24380,,18150,24380,,,1,,12,32,37,37,0,9,,450456,450456
19042,25786,,19042,25786,,19042,25786,,15,1,29,2,25,8,8,0,13,52,450465,450465
17057,23287,,17057,23287,,17057,23287,,,1,,15,38,39,39,0,14,,450474,450474
17070,23300,,17070,23300,,17070,23300,,,1,,5,45,11,11,0,16,,450483,450483
22479,28383,,22479,28383,,22479,28383,,13,1,11,5,83,6,6,0,12,115,450526,450526
21935,25063,,21935,25063,,21935,25063,,7,1,10,2,29,7,7,0,8,70,450535,450535
22479,28383,,22479,28383,,22479,28383,,4,1,5,9,60,15,15,0,15,87,450544,450544
16767,24390,,16767,24390,,16767,24390,,45,1,13,4,50,8,8,0,16,342,450571,450571
,,,,,,,,,,1,,36,78,46,46,0,49,,450696,450696
,,,,,,,,,,1,,13,59,22,22,0,37,,450702,450702
8615,13615,,8615,13615,,8615,13615,,,1,,61,56,108,108,0,61,,450933,450933
8832,15852,,8832,15852,,8832,15852,,,1,,1,33,3,3,0,18,,450979,450979
20567,29911,,20567,29911,,20567,29911,,43,1,58,21,91,23,23,0,15,74,451060,451060
,,,,,,,,,,1,,67,63,106,106,0,11,,451352,451352
16000,27160,,16000,27160,,16000,27160,,8,1,42,3,100,3,3,0,15,19,451370,451370
17600,28760,21200,17600,28760,21200,17600,28760,21200,54,1,75,50,83,60,60,0,18,72,451398,451398
12900,28060,,12900,28060,,12900,28060,,68,1,47,21,66,32,32,0,11,146,451404,451404
30011,47579,,30011,47579,,30011,47579,,,1,,52,76,68,68,0,6,,451413,451413
21510,25850,,21510,25850,,21510,25850,,434,1,42,6,86,7,7,0,21,1024,451556,451556
21377,30218,,21377,30218,,21377,30218,,,1,,1,100,1,1,0,4,,451592,451592
14508,29652,,14508,29652,,14508,29652,,,1,,21,84,25,25,0,10,,451635,451635
26703,28930,,26703,28930,,26703,28930,,,1,,16,32,50,51,1,11,,451662,451662
10687,19937,,10687,19937,,21602,30852,,80,1,15,0,,0,0,0,13,534,451671,451671
21545,25051,,21545,25051,,21545,25051,,114,1,41,1,14,7,7,0,12,280,451699,451699
23563,30379,,23563,30379,,23563,30379,,,1,,1,50,2,2,0,14,,451705,451705
10394,13127,,10394,13127,,10394,13127,,121,1,43,1,14,7,7,0,29,283,451741,451741
19845,23345,,19845,23345,,19845,23345,,46,1,23,0,,0,0,0,12,201,451750,451750
22302,27450,,22302,27450,,22302,27450,,21,1,26,3,75,4,4,0,14,82,451769,451769
27172,30676,32620,27172,30676,32620,27172,30676,32620,247,1,58,58,50,115,115,0,18,426,451796,451796
27352,30856,33550,27352,30856,33550,27352,30856,33550,174,1,38,78,48,161,161,0,22,462,451820,451820
29251,35893,37135,29251,35893,37135,29251,35893,37135,72,1,47,30,68,44,44,0,12,152,451848,451848
21017,28640,,21017,28640,,21017,28640,,,1,,59,61,97,97,0,19,,451857,451857
21233,28856,,21233,28856,,21233,28856,,,1,,60,67,89,89,0,15,,451866,451866
16038,21546,,16038,21546,,16038,21546,,1,1,2,1,33,3,3,0,17,59,451875,451875
15462,20970,,15462,20970,,15462,20970,,,1,,1,100,1,1,0,10,,451884,451884
19049,29795,,19049,29795,,19049,29795,,,1,,92,66,140,140,0,35,,451909,451909
22431,29926,,22431,29926,,22431,29926,,38,1,76,0,,0,0,0,11,50,451936,451936
22431,29926,,22431,29926,,22431,29926,,46,1,75,0,,0,0,0,12,61,451945,451945
22431,29926,,22431,29926,,22431,29926,,41,1,77,0,,0,0,0,15,53,451954,451954
22431,29926,,22431,29926,,22431,29926,,59,1,79,0,,0,0,0,22,75,451963,451963
22431,29926,,22431,29926,,22431,29926,,29,1,91,0,,0,0,0,15,32,451972,451972
22431,29926,,22431,29926,,22431,29926,,39,1,78,0,,0,0,0,9,50,451981,451981
22431,29926,,22431,29926,,22431,29926,,63,1,78,0,,0,0,0,19,81,451990,451990
27352,30856,33679,27352,30856,33679,27352,30856,33679,111,1,56,27,45,60,60,0,12,199,452018,452018
26812,30316,32821,26812,30316,32821,26812,30316,32821,119,1,36,40,40,99,99,0,19,329,452027,452027
19372,25931,,19372,25931,,19372,25931,,,1,,94,75,125,125,0,39,,452054,452054
16482,22383,,16482,22383,,16482,22383,,,1,,117,68,172,172,0,37,,452063,452063
21935,25063,,21935,25063,,21935,25063,,,1,,2,40,5,5,0,9,,452090,452090
5090,7090,,5090,7090,,5090,7090,,,1,,32,100,32,32,0,14,,452106,452106
15065,17484,,15065,17484,,15065,17484,,237,1,81,87,62,140,142,2,10,291,452115,452115
24542,32385,,24542,32385,,24542,32385,,,1,,34,58,59,59,0,15,,452124,452124
18839,33402,,18839,33402,,18839,33402,,42,1,18,9,31,29,29,0,13,231,452373,452373
,,,,,,,,,,1,,9,64,14,14,0,16,,452948,452948
18550,25786,,18550,25786,,18550,25786,,105,1,95,79,85,93,93,0,10,110,453109,453109
21147,32064,,21147,32064,,21147,32064,,3,1,3,0,0,1,1,0,15,120,453127,453127
21147,32064,,21147,32064,,21147,32064,,13,1,2,2,50,4,4,0,22,585,453163,453163
21147,32064,,21147,32064,,21147,32064,,3,1,2,1,33,3,3,0,13,129,453215,453215
,,,,,,,,,,1,,2,67,3,3,0,9,,453297,453297
18048,25232,,18048,25232,,18048,25232,,4,1,11,3,60,5,5,0,8,37,453455,453455
18048,25232,,18048,25232,,18048,25232,,15,1,38,3,23,13,13,0,8,39,453464,453464
18048,25232,,18048,25232,,18048,25232,,12,1,33,1,20,5,5,0,7,36,453473,453473
17831,25124,,17831,25124,,17831,25124,,4,1,21,4,67,6,6,0,4,19,453482,453482
15025,25150,,15025,25150,,15025,25150,,36,1,36,12,60,20,20,0,12,101,453747,453747
19384,25709,,19384,25709,,19384,25709,,,1,,13,37,35,36,1,7,,453756,453756
34157,43367,48717,34157,43367,48717,34157,43367,48717,125,1,83,121,60,202,202,0,17,151,454184,454184
24920,35232,,24920,35232,,24920,35232,,13,1,0,14,82,17,17,0,26,5098,454227,454227
24920,35232,,24920,35232,,24920,35232,,13,1,5,2,100,2,2,0,11,281,454236,454236
24920,36392,,24920,36392,,24920,36392,,5,1,3,5,83,6,6,0,15,191,454245,454245
18821,24449,,18821,24449,,18821,24449,,,1,,11,33,33,33,0,25,,454458,454458
21762,26910,,21762,26910,,21762,26910,,21,1,49,1,50,2,2,0,7,43,454591,454591
27807,32955,,27807,32955,,27807,32955,,33,1,38,30,63,48,48,0,8,87,454616,454616
13853,20316,,13853,20316,,13853,20316,,186,1,77,45,63,71,72,1,10,243,454625,454625
7676,25496,,7676,25496,,7676,25496,,,1,,1,100,1,1,0,4,,454689,454689
14763,16015,,14763,16015,,14763,16015,,229,1,100,112,81,139,139,0,11,229,454698,454698
11492,22886,,11492,22886,,11492,22886,,4,1,9,0,,0,0,0,14,44,454740,454740
9350,22750,,9350,22750,,9350,22750,,,1,,1,100,1,1,0,13,,454829,454829
20395,31753,,20395,31753,,20395,31753,,,1,,0,,0,0,0,16,,454856,454856
14299,23119,,14299,23119,,14299,23119,,,1,,0,,0,0,0,25,,454883,454883
6688,13312,,7688,14312,,10624,17248,,829,1,24,436,50,879,879,0,20,3438,455114,455114
,,,,,,,,,,1,,55,71,78,79,1,18,,455196,455196
,,,,,,,,,,1,,4,80,5,5,0,9,,455211,455211
13100,24260,,13100,24260,,13100,24260,,69,1,73,60,85,71,71,0,28,94,455257,455257
25329,47149,,25329,47149,,25329,47149,,29,1,14,20,65,31,31,0,14,206,455390,455390
16719,28077,,16719,28077,,16719,28077,,,1,,53,57,93,93,0,28,,455479,455479
23318,31658,,23318,31658,,23318,31658,,,1,,36,57,63,63,0,24,,455488,455488
7129,18289,,7129,18289,,12169,23329,,196,1,21,75,71,106,106,0,23,926,455512,455512
21024,32382,,21024,32382,,21024,32382,,,1,,4,50,8,8,0,29,,455549,455549
24192,35550,,24192,35550,,24192,35550,,,1,,21,54,39,39,0,38,,455558,455558
18928,24857,,18928,24857,,18928,24857,,,1,,23,56,41,41,0,36,,455567,455567
22302,27450,,22302,27450,,22302,27450,,29,1,41,1,100,1,1,0,9,71,455585,455585
21257,24763,,21257,24763,,21257,24763,,63,1,52,0,,0,0,0,10,122,455600,455600
20907,24403,,20907,24403,,20907,24403,,74,1,45,0,,0,0,0,11,166,455619,455619
23819,31495,,23819,31495,,23819,31495,,,1,,32,46,69,69,0,17,,455628,455628
24084,29691,,24084,29691,,24084,29691,,6,1,50,4,67,6,6,0,6,12,455646,455646
18953,25897,,18953,25897,,18953,25897,,126,1,64,53,53,100,100,0,12,197,455655,455655
12899,17437,,12899,17437,,12899,17437,,2,1,33,7,70,10,10,0,7,6,455673,455673
18837,21345,,18837,21345,,18837,21345,,234,1,78,109,52,209,210,1,9,300,455716,455716
,,,,,,,,,,1,,24,86,28,28,0,14,,455743,455743
28990,39086,38602,28990,39086,38602,28990,39086,38602,20,1,67,7,64,11,11,0,10,30,455770,455770
8950,9550,,8950,9550,,8950,9550,,,1,,,,,,,15,,455974,455974
27280,30784,,27280,30784,,27280,30784,,18,1,27,21,64,33,33,0,16,67,456010,456010
19204,23065,,19204,23065,,19204,23065,,173,1,84,58,45,128,130,2,10,206,456056,456056
16032,24771,,16032,24771,,16032,24771,,,1,,8,89,9,9,0,5,,456117,456117
20491,28159,,20491,28159,,20491,28159,,,1,,14,74,19,19,0,15,,456180,456180
18750,25694,,18750,25694,,18750,25694,,87,1,51,42,48,88,88,0,11,169,456205,456205
16349,27339,,16349,27339,,16349,27339,,,1,,19,31,61,61,0,12,,456278,456278
15816,22616,,15816,22616,,15816,22616,,125,1,43,11,42,26,26,0,24,290,456296,456296
16405,22306,,16405,22306,,16405,22306,,,1,,26,62,42,42,0,16,,456311,456311
27078,33237,,27078,33237,,27078,33237,,,1,,226,29,779,779,0,25,,456348,456348
22431,29926,,22431,29926,,22431,29926,,81,1,93,5,29,17,17,0,19,87,456393,456393
22431,29926,,22431,29926,,22431,29926,,41,1,80,0,,0,0,0,16,51,456409,456409
22431,29926,,22431,29926,,22431,29926,,32,1,89,24,45,53,55,2,11,36,456418,456418
22431,29926,,22431,29926,,22431,29926,,21,1,81,0,,0,0,0,27,26,456427,456427
22431,29926,,22431,29926,,22431,29926,,44,1,77,0,,0,0,0,14,57,456436,456436
22431,29926,,22431,29926,,22431,29926,,65,1,78,0,,0,0,0,20,83,456445,456445
16362,26248,,16362,26248,,16362,26248,,,1,,23,72,32,32,0,14,,456454,456454
16961,27902,,16961,27902,,16961,27902,,2,1,25,1,33,3,3,0,7,8,456481,456481
18029,27059,,18029,27059,,18029,27059,,1,1,20,0,0,2,2,0,5,5,456490,456490
20907,24403,,20907,24403,,20907,24403,,102,1,45,0,,0,0,0,10,227,456612,456612
21147,32064,,21147,32064,,21147,32064,,,1,,0,,0,0,0,15,,456621,456621
21147,32064,,21147,32064,,21147,32064,,1,1,7,0,,0,0,0,10,14,456630,456630
21147,32064,,21147,32064,,21147,32064,,1,1,0,0,0,1,1,0,12,228,456667,456667
22302,27450,,22302,27450,,22302,27450,,18,1,25,2,40,5,5,0,19,73,456782,456782
20897,24403,,20897,24403,,20897,24403,,112,1,44,1,100,1,1,0,17,257,456791,456791
22302,27450,,22302,27450,,22302,27450,,23,1,39,1,50,2,2,0,9,59,456807,456807
22302,27450,,22302,27450,,22302,27450,,30,1,46,1,100,1,1,0,9,65,456816,456816
22302,27450,,22302,27450,,22302,27450,,7,1,16,4,100,4,4,0,25,43,456834,456834
19983,28666,,19983,28666,,19983,28666,,,1,,48,89,54,54,0,25,,456852,456852
21378,27307,,21378,27307,,21378,27307,,,1,,27,57,47,47,0,29,,456940,456940
16250,25318,25318,16250,25318,25318,16250,25318,25318,155,1,77,110,79,140,140,0,12,201,456959,456959
26218,37218,,26218,37218,,26218,37218,,,1,,26,81,32,32,0,18,,456977,456977
18048,25232,,18048,25232,,18048,25232,,4,1,20,4,44,9,9,0,10,20,457004,457004
15246,26550,,15246,26550,,15246,26550,,31,1,78,0,0,1,1,0,14,40,457022,457022
,,,,,,,,,,1,,6,67,9,9,0,20,,457101,457101
,,,,,,,,,,1,,8,80,10,10,0,15,,457110,457110
24920,35432,,24920,35432,,24920,35432,,2,1,1,0,,0,0,0,9,248,457129,457129
,,,,,,,,,,1,,71,71,100,100,0,19,,457174,457174
15750,40750,,15750,40750,,15750,40750,,2,1,67,0,,0,0,0,10,3,457226,457226
,,,,,,,,,,1,,49,98,50,50,0,14,,457244,457244
12565,20839,,12565,20839,,12565,20839,,,1,,0,,0,0,0,8,,457402,457402
23103,31944,,23103,31944,,23103,31944,,,1,,21,55,38,38,0,19,,457411,457411
13723,23173,22548,13723,23173,22548,13723,23173,22548,8,1,42,17,85,20,20,0,13,19,457484,457484
20750,32730,,20750,32730,,20750,32730,,,1,,19,100,19,19,0,12,,457493,457493
7200,14000,,7200,14000,,7200,14000,,,1,,0,0,1,1,0,10,,457697,457697
19780,28780,,19780,28780,,19780,28780,,,1,,63,64,99,99,0,15,,457767,457767
12150,19750,,12150,19750,,12150,19750,,,1,,7,70,10,10,0,4,,457925,457925
10650,21850,,10650,21850,,10650,21850,,3,1,23,2,50,4,4,0,5,13,458113,458113
,,,,,,,,,,1,,94,90,104,104,0,12,,458131,458131
17503,26866,,17503,26866,,17503,26866,,13,1,25,6,100,6,6,0,10,52,458140,458140
40908,53308,,40908,53308,,40908,53308,,22,1,13,10,91,11,11,0,21,168,458210,458210
39063,51463,,39063,51463,,39063,51463,,12,1,9,15,75,20,20,0,20,130,458229,458229
15318,22479,,15318,22479,,15318,22479,,298,1,67,129,72,180,182,2,14,445,458256,458256
21024,32382,,21024,32382,,21024,32382,,,1,,14,30,47,47,0,35,,458380,458380
18792,25736,,18792,25736,,18792,25736,,186,1,60,77,55,139,139,0,26,308,458405,458405
21405,27819,,21405,27819,,21405,27819,,28,1,42,0,,0,0,0,9,66,458432,458432
